County,State,actual_risk,predicted_risk,prediction_error,unemployment_rate,median_household_income,per_capita_income,pct_no_health_insurance_places,pct_high_blood_pressure,pct_on_bp_medication,pct_coronary_heart_disease,pct_annual_checkup,pct_cholesterol_screening,pct_current_smoking,pct_diabetes,pct_high_cholesterol,pct_low_physical_activity,pct_obesity,pct_stroke,pct_with_insurance,pct_without_insurance,pct_with_public_insurance,primary_care_physicians_per_1k,nurse_practitioners_per_1k,physician_assistants_per_1k,hospital_beds_per_1k,critical_access_hospitals_per_1k,hospitals_diabetes_prevention_per_1k,hospitals_nutrition_programs_per_1k,hospitals_community_health_education_per_1k,risk_rank,risk_percentile,shap_unemployment_rate,shap_median_household_income,shap_per_capita_income,shap_pct_no_health_insurance_places,shap_pct_high_blood_pressure,shap_pct_on_bp_medication,shap_pct_coronary_heart_disease,shap_pct_annual_checkup,shap_pct_cholesterol_screening,shap_pct_current_smoking,shap_pct_diabetes,shap_pct_high_cholesterol,shap_pct_low_physical_activity,shap_pct_obesity,shap_pct_stroke,shap_pct_with_insurance,shap_pct_without_insurance,shap_pct_with_public_insurance,shap_primary_care_physicians_per_1k,shap_nurse_practitioners_per_1k,shap_physician_assistants_per_1k,shap_hospital_beds_per_1k,shap_critical_access_hospitals_per_1k,shap_hospitals_diabetes_prevention_per_1k,shap_hospitals_nutrition_programs_per_1k,shap_hospitals_community_health_education_per_1k
Bladen,North Carolina,1.492334825668159,1.7906229391615296,0.2982881134933706,4.3,44528.0,28970.0,13.2,43.7,83.0,6.7,80.7,83.7,17.7,12.7,31.1,28.2,38.6,4.1,90.49993216659882,8.835300501967168,51.04463437796771,24.10012562374669,41.37006549660575,34.868101594616256,91.69754700115416,0.0838728805572732,0.1208508745466979,0.0,0.2127558245241217,298,9.7,0.02488525714886291,0.0283318907371154,0.02682009940562384,0.007603999253923578,0.06163828424020606,0.029987838322478422,-0.0005963488572116944,-0.0008694736916674108,-0.0010041229460179767,0.025876997061861647,-0.005624825601742223,-0.017856441096832428,0.005849918927328652,0.022991071093150725,-0.0029001531543468985,0.009315291641119931,-0.0008201412637128911,0.1978406902769963,0.0011983349537936663,0.011205726090415449,0.04226836156017373,0.0021484704000818682,0.041999325466592914,0.009567375007417075,-0.01055648930878807,0.012833656804146859
Jefferson,Pennsylvania,1.5592038888379345,1.5441396023631617,0.015064286474772759,4.7,56898.0,31091.0,7.4,30.0,60.4,9.3,78.5,80.5,20.2,12.6,37.2,27.7,35.8,3.4,91.3028524259378,8.463266990736495,45.48977345684674,12.30011332743723,16.434515041302298,16.07506647033863,57.05458629484989,0.0722460963139068,0.1007725407447233,0.0300675621317381,0.1695361832244397,872,28.3,0.02268153866902545,0.019345505638806947,0.010986079424861094,0.007250210976164232,-0.04320532103952284,-0.009694807665348157,0.018419042683609423,0.005978893035675584,0.004693595418257937,0.05687284345624703,-0.004869700197825504,-0.0009540409253645053,0.003755529317079844,-0.019518080987395804,-0.0019000710695486053,0.00713826391649895,-0.00245991010948459,0.15963243432510776,-0.0004663038829710396,-0.005775227049474304,-0.008283492941047188,0.004284904695308912,0.04160406440292116,0.0042460142019760325,-0.001817727867867539,0.007707019246912025
Appling,Georgia,1.2461396760036842,1.5974889685484852,0.35134929254480096,3.6,43728.0,25218.0,20.3,40.0,62.8,8.7,76.9,81.2,18.7,15.1,33.8,32.1,40.6,4.0,81.83886872189413,16.031857831716962,44.07000054179986,12.073731153733576,31.03362657717486,13.127024515119787,84.48724657781258,0.2109458605810708,0.1790813860142343,0.0,0.2248278451929111,718,23.3,0.029014356081628494,0.013951316461720216,0.016372088209707834,-0.0544554871878823,0.03194878312767253,-0.012541031104939454,0.0072474192903801285,-0.00629582805515594,0.004447068791092319,0.02917142069226205,0.008848043696137535,-0.00824210514356929,0.004272049614487603,0.03945848401796004,-0.005131308598611673,-0.00547344179717184,-0.003959264264944401,0.1718214027032443,-0.0007202035685295636,-0.005600367585165721,-0.009587353949108481,0.0025111297624213057,0.06646291278858169,0.013125043543993353,-0.012691016797012919,0.015046511128729496
Spalding,Georgia,1.3724873473822663,1.5393300722105676,0.16684272482830131,5.4,60217.0,36803.0,13.7,37.6,64.6,8.0,75.6,83.8,18.3,14.8,32.0,31.4,40.0,4.0,83.46581648700426,12.788436794098304,41.10885540273926,45.53501620076611,76.2552898159983,31.7534528263242,143.53957714090654,0.0739093378453662,0.2061489550127932,0.0623753367300628,0.3075314705547762,886,28.8,0.023958590542996504,0.018180276837815604,0.010625021870957525,0.00939174738147321,0.005458386476099185,-0.0034871629579562332,-0.0014020584596105817,-0.005250123122621296,-0.002202297300771633,0.026077464546048555,0.0012538177275768143,-0.00897710078994608,0.01767451508647539,0.040682402303677055,-0.0011123515401968234,0.0020062546174373125,0.0017530187406363483,0.03721869578556865,-0.002400881906459695,0.003410537636153125,0.020400431554976332,0.005280600864844981,0.04769906011096024,0.007610046064866986,0.0036897431325333555,0.013303090316472541
Kimball,Nebraska,0.0,0.6198479249939158,0.6198479249939158,0.2,59438.0,33603.0,8.7,41.1,84.6,10.6,69.2,76.5,17.7,15.0,38.3,30.1,43.8,3.4,82.9735481909395,16.783216783216783,46.48829431438127,24.167926413125645,46.895651979468624,21.53095168488617,104.93536238747838,0.7297870069463301,0.6382330574352296,0.0,0.6382330574352296,2793,90.8,-0.7320682631186545,-0.01962590075886099,-0.0034113234129999545,0.001166045764017678,0.03143828340285754,0.01088367417646454,0.026694529931296847,-0.016960813362934833,-0.008759355554127646,-0.0007503280249068074,9.26399106701376e-05,0.002335887118851729,-0.002700575658049543,0.0713632239786386,-0.011423252208422373,-0.004135412485188573,-0.014433681921648914,0.04241361746845451,-0.0016472679361449918,0.005270566332407251,-0.011957603694775025,0.006474651970189277,-0.011720978239144114,0.00554878344576363,-0.019286775330329516,0.0065592065099351225
Wagoner,Oklahoma,1.6241039426523296,1.2263807670008535,0.3977231756514761,4.8,78520.0,36851.0,11.6,38.3,76.9,7.6,74.5,80.6,16.0,12.2,30.8,28.0,43.6,3.1,83.2728494623656,10.8456541218638,30.81653225806452,8.305059043260135,11.125806574591444,6.029388479477446,37.64912848901314,0.037131408515796,0.0712244997261575,0.0245239095132076,0.1767513643310863,1890,61.4,0.016432311218285908,-0.03358914913840032,0.016963928152682037,0.0016768744075694273,0.005534535369078107,-0.0019554400488518255,0.00918695025272419,0.0005656808589845568,0.003015660775764804,-0.002462231584407993,0.0006811769310289787,-0.005471885286912243,-0.0010340862289157243,0.08907272422242946,-0.0004339151275786192,0.0006729982974741765,0.001275829154809252,-0.18722564534025918,0.002319149617732926,0.008877626388565858,-0.006799261497369151,-0.0013780290245776262,0.04114885856265764,0.004797722944729059,-0.00971911084852561,0.0057391472815757705
Juab,Utah,0.0,0.4121826578545496,0.4121826578545496,2.3,89803.0,32467.0,6.3,28.9,70.1,5.8,70.2,76.3,9.6,9.5,29.1,18.4,34.0,3.0,86.83099132304385,6.519235199262844,23.87314750825463,1.815105563356416,2.0535618337823704,1.798450821269844,4.809311832411214,0.1879245885996092,0.0479924933023431,0.0,0.1591298592957941,2925,95.1,-0.060735322204166685,-0.041676278720664754,0.010929715693042874,0.002401018310211553,-0.026013928687931138,-0.012666223151281335,-0.009893687005683915,-0.0032130321470465154,-0.0003700336530363511,-0.1896231572659432,-0.00020736489103576728,-0.008381438201311257,-0.02332933130325536,-0.043177406917506954,0.00011973748017946521,-0.0031508105965272312,-0.007035101694320557,-0.39566321872263777,0.0030290658213824205,0.0004439138153179974,-0.008775723323046531,-0.004340650344914599,-0.002828806949655265,0.0005453629159204419,-0.025615896950448393,-0.007077090141649664
Brewster,Texas,0.0,0.5646607081703975,0.5646607081703975,2.2,52612.0,36716.0,12.9,37.0,57.8,5.9,76.4,87.3,11.4,15.0,32.5,23.7,35.8,2.8,88.30022075055187,10.448859455481973,28.43477346788605,1.0511931041732363,0.9460737937559128,0.274460390647372,2.6279827604330914,0.1051193104173236,0.0,0.0,0.1051193104173236,2829,92.0,-0.054442857584807075,-0.0006999119129823622,0.019187603657599882,-0.004010619708612731,-0.005387771432034686,-0.0074939125853623395,-0.004316516046262517,-0.00350337573500316,0.0019550089130172506,-0.19842348333900875,-0.0028767514420218747,-0.004928333232610506,-0.010465690337253893,-0.03667960024499929,-0.004879179149518694,0.0008318617330277043,-0.015846355219459436,-0.3057696702844275,2.6804314425021294e-05,-0.0005194494757247009,-0.021612007161994882,-0.00042749582822046054,0.02341681016843608,-0.03691020560046419,-0.024892919157531,-0.005159621828367562
Burnet,Texas,1.2779907762404843,1.2894317723528388,0.011440996112354496,2.3,77158.0,43180.0,12.8,31.4,57.7,8.8,75.6,82.9,16.1,14.4,38.7,28.6,41.4,4.1,77.95928951121483,15.056213072549127,33.06662221481358,28.17796678259241,41.02524119030472,19.6146998863929,101.31671433686763,0.0734722524994257,0.0908005040133598,0.0812890845080268,0.27858255430994,1674,54.4,-8.4545262032779e-05,-0.025851138124570648,-0.02164185650707159,0.003853759283936558,-0.022083474006075292,0.011944182782942686,0.015671625148023248,-0.007595130504430994,0.002098004376437412,0.009557302810661741,0.003725255714227914,0.00867408040986489,0.005223800900964794,0.06544294831676574,0.00242790055860717,-0.008528730485880145,0.0033553912225305917,-0.13312880783674091,-0.0003197914072738366,-0.0032273909796793664,-0.0013112373627623482,8.895092084391294e-05,0.05719032725662523,0.004645460454544567,0.04072834793437775,0.010088190047443208
Dickinson,Iowa,1.439964554718653,1.3769200943440199,0.06304446037463318,2.4,74570.0,47165.0,5.2,35.4,83.1,5.6,79.0,85.2,17.6,9.3,28.3,26.6,36.9,2.9,94.02968542312806,3.64975631369074,41.69251218431546,6.098313352079487,9.026538039822244,3.087219686050096,31.724543271894994,0.7321901127697164,0.6088767203708211,0.0370730848827745,0.7697555501750873,1395,45.4,0.0091727004680228,-0.014241421637800438,-0.0858925927911005,0.0025181088590320367,-0.0014942662923027325,0.04067834389520785,0.002682525750653263,0.000794778231898296,-0.00920015584753166,0.040641092011583474,0.0003951737205582144,-0.013365529293574048,-0.00525125671294889,0.009245783583500942,-0.0024474856189809035,0.01072387908659491,0.008997056239998741,0.08101479026446214,0.0009180759149316324,-0.006824827710219971,-0.012846560580678979,-0.0049553192851327366,-0.009312798657249611,0.0036910245368354183,0.041073449403597424,0.02171718011410457
Warren,Ohio,0.5671272427304599,0.7835491140784204,0.21642187134796054,3.1,107843.0,52477.0,4.6,31.9,59.9,6.1,79.8,86.1,13.9,11.5,29.8,21.9,34.8,2.6,91.6838523406888,3.4923933562828178,22.792169678125543,9.02841150742762,16.209482147972746,4.699270453651332,35.224099086132874,0.0164953333976513,0.0433565510020381,0.0104223161224453,0.0848137807631981,2682,87.2,0.013158063895761574,-0.045446613540587745,-0.06941838191118721,0.007596965590985366,-0.0195985548027931,-0.005112451724201428,-0.0024619508365367098,0.003625566536746461,-0.002137754391695076,-0.049211942741742995,-0.0026937915205473726,-0.005250632094228759,-0.004114359582861815,-0.012645666149326214,-0.0059276618771818175,0.0024123859026354277,0.008247592118114686,-0.2993659262628243,0.0014066303702386096,-0.0016525178213761616,-0.00627691741266351,-0.0022435897278364155,0.03124724447288474,-0.002592618658493576,-0.009769447761505633,-0.00671290268191582
Piatt,Illinois,0.5983008256551394,0.9780994563189285,0.37979863066378905,3.3,87516.0,43547.0,5.2,28.1,80.5,7.2,77.6,82.1,14.0,8.6,34.5,19.0,33.9,3.4,96.49395716166087,2.9974871365322486,32.68517410554026,39.62493101325921,67.71047730614438,18.42747644941308,153.8021463566411,0.4663798867452584,0.4904127177273586,0.0,0.7025976200988915,2410,78.3,0.01647942579787187,-0.03651919394092267,-0.05249186790594311,0.003669731348207026,-0.021159859756788916,0.006852412168070429,-0.0031572258036221645,-0.010111720007710772,0.002701499503660077,-0.04568847493614137,-0.004687723340581457,-0.0016689372400759195,-0.019418586962168742,-0.04235615309723984,-0.004769757705524195,0.011471128179782712,0.006534557175242116,-0.11480869620996607,0.000652872245545889,0.0055950541175141325,-0.0020348021667834296,-0.007709066498088634,0.016410273477471017,0.009008631652898514,-0.03260329937177873,0.02942088890544219
Angelina,Texas,1.8667185835843287,1.4763158729007,0.39040271068362875,5.4,58847.0,28858.0,17.2,40.0,78.8,8.6,76.4,81.6,19.7,16.1,39.8,31.7,40.8,4.4,79.61726542905897,17.494474283947365,37.88178975938799,1.7595678387741458,3.400158194586417,0.7205071955990462,10.108395085327226,0.0326206548680675,0.0386324569929715,0.0,0.071522168007187,1085,35.3,0.01867070084864287,0.024570887601906365,0.023269892425613257,-0.007117878754704347,0.017720547514613234,-0.002240746666893468,0.011789664893767938,-0.011189275154327953,0.005357183804366393,0.03482399013651574,0.017231106928323747,0.018772970613554037,0.03255213145197596,0.061318046862062436,0.003290732777130035,-0.009861196511335596,0.01037256514447243,-0.09015242313615998,0.012610518095517474,0.007852225480169636,0.010770426758047586,0.0003577641482070846,0.03170505710071963,1.462340236638664e-06,-0.009041621015694503,-0.005607207476585678
Putnam,Missouri,2.1561017680034498,1.4043261307011494,0.7517756373023003,3.8,56875.0,33208.0,6.9,40.7,59.8,8.9,73.3,79.9,19.6,12.7,38.0,24.7,40.0,4.0,88.20612332902112,10.73738680465718,43.96291504959034,27.6980135190306,44.41372794214148,7.977407533766358,77.8242970466274,2.809084359653412,1.3799706756421903,0.0,3.1219402544252635,1304,42.4,0.04791626379709875,0.01704250724774424,0.009596157316094343,0.010958261237702093,0.07737882019714594,0.005327635889167821,0.008090725502495583,-0.0017254858275985187,0.04615541537031631,0.09627186066789398,-0.008716534140899616,0.03161438817519797,0.02505171604939555,0.0352355112085421,-0.0013907732934473566,0.00635365740086104,-0.016961761320356483,0.2228189700314458,-0.0031730003487764774,0.015009701096987018,-0.002137259367025625,0.049720340335188996,-0.3916060699242711,-0.0069127619816988315,-0.008650475265960677,-0.12743002604265427
Jefferson,Wisconsin,1.2479152817139592,1.1938901863180589,0.05402509539590028,3.3,80604.0,40640.0,5.4,27.7,57.3,6.6,75.2,78.8,14.5,10.0,34.0,20.6,39.7,2.6,95.16461985234946,4.54730998448853,32.5869167162334,33.5431676719744,44.691367899401214,24.353542001359067,89.9649924090138,0.0753856354722701,0.1253578668097746,0.0712766109291271,0.4087383093443157,1988,64.6,0.014441398844923611,-0.030418460556979776,-0.0008626906366202725,0.004045250211928954,-0.022366567925149135,0.0005563590613650838,-0.0068937771384812805,-0.010052521300931849,0.0018411510843526523,-0.026940865412952583,-0.001540211506577646,-0.004554494359275933,-0.008622454054818554,0.053209297199862324,-3.354335409929998e-05,0.007235324379020432,0.004628205796997562,-0.1415734257160944,0.0009849173873364995,-0.0013663513572345482,0.005479040716149632,0.0012794718283291521,0.04455495463142345,0.004128300147778441,0.027341855132616864,0.010901676524631736
Van Zandt,Texas,1.5,1.4045615090615902,0.09543849093840984,4.0,68274.0,34078.0,17.4,38.3,58.8,8.9,74.3,80.9,17.4,11.4,40.5,29.0,36.1,3.4,77.68125,17.2375,35.41875,37.45939961742957,63.58894437959083,23.94822847611631,137.0572722644845,0.0349050685249062,0.1911883899084866,0.2054939836751158,0.4150782400246982,1303,42.4,0.022889492102674432,0.0010064150733024913,0.0063668008847790145,-0.0024511619010502118,0.006032919863692809,0.0012327913468605477,0.014843530636109069,-6.936198736815499e-05,0.0008936954173779345,0.0171698850601366,-0.003804649022012862,0.04138224565488848,-0.0032861557846566116,0.005144461533278338,0.002262891694900881,-0.015201562471189096,0.004326647089651027,-0.14400416842639707,-0.0007457242372176673,0.0033022016045717536,0.011404904938966181,0.003059166685154256,0.05363147853543166,0.00477194701313734,0.08934700344046186,0.01656746762554797
Red Lake,Minnesota,0.0,0.5235183263190379,0.5235183263190379,1.5,77500.0,36616.0,6.9,36.8,80.4,6.2,68.8,79.5,16.4,12.8,27.6,24.9,37.1,4.4,97.80107389414472,2.480184096139095,37.76527742265405,14.90860086971795,26.757598130461872,9.37112671184154,91.06191844462708,1.7122089752249243,1.101088256621717,0.0,1.3333802400371495,2857,92.9,-0.20081287400782033,-0.04467382379432204,0.022310917408636517,0.0020446279693125367,-0.00444378846744704,0.0066515430563551525,-0.012254229301630191,-0.0026439598917655065,-0.015186149989662017,0.006751975807780213,-0.006764938047931583,-0.011825949471895717,-0.013710529139917396,-0.031116223398895738,-0.009930868301579453,0.005510435840022193,0.017127223474815108,-0.04944795441123328,-0.00034001043919722993,-0.0010712631749572887,-0.009000038376940375,0.0064339080639727615,-0.336300352867774,-0.012777612395849023,-0.01525911409602962,-0.03424097241756664
Jefferson,Kentucky,1.3689156426780498,1.2755150731273954,0.09340056955065434,4.8,67849.0,41267.0,6.1,37.0,81.5,7.3,77.6,86.0,16.4,12.0,36.8,24.8,37.2,3.2,94.06108187073914,5.546763298037672,41.310947180836735,1.417160648289677,4.097503857080285,0.660247131503041,7.045667081110461,0.0090167365606154,0.0123083365495478,0.0012950952154002,0.0188342685528897,1708,55.5,0.019528157243294354,-0.0031250474112507385,-0.03811998785796229,0.000151757713431692,-0.0011923714386601694,0.03676342448148224,0.0013053291368179912,-0.009848012209775643,-0.0033108427804812595,0.011972233387880555,-0.0009837319373346347,0.0019310818711608005,-0.006068124738645566,-0.009613821800545135,-0.0031094669514031147,0.005727227616953023,0.001832262572356385,0.05562848078632705,0.005878722930740945,-0.00023757351494761993,-0.009348952735686112,0.0091478511892327,0.008765081353816852,-0.007797437294377539,-0.01713852881372607,-0.04171098436186252
Thomas,Georgia,1.2924708098753532,1.4601152409466729,0.16764443107131966,6.5,60140.0,33284.0,14.9,37.7,63.9,8.1,78.7,85.1,16.8,12.3,37.8,27.9,38.7,3.9,88.24727814409954,10.734079607439377,41.17724375123223,10.177623791502704,23.64201537275412,7.093129572330298,68.81883427628398,0.0951236226288557,0.0625916842286875,0.0,0.1357565629311768,1130,36.7,0.01729990704153866,0.01777093278932938,0.019173364355400548,0.009094753627767464,0.006552207553164793,-0.004161689117773448,0.0034123075051160313,-0.0018205413251813625,-0.0007800675606558417,0.008608194968257219,-0.0010042863761731706,0.0018379908324578369,-0.0015038149484555596,0.033403190153151116,-0.0003856843339081686,0.002618709952849987,-0.0005862312400040703,0.04646693439930854,0.0014430489981580512,-0.0074542058883906035,-0.011855876159193998,0.004070065595250116,0.0470478643713466,0.0037683539479485633,-0.00926278045409023,0.00787424556889445
Nassau,New York,0.5659633137079644,0.719706988493478,0.15374367478551365,4.8,143408.0,62743.0,5.8,28.9,79.7,4.7,81.1,89.2,9.5,9.0,36.3,20.9,27.0,2.8,95.91963610440648,3.937787459787293,30.255298668683483,10.699052420495216,13.840403476733773,9.689155159927394,34.74165614549757,0.0,0.0447979773426936,0.0078607762334799,0.0566714358792708,2726,88.6,0.013298953957112003,-0.03262701791963356,-0.08349267525809657,0.00249593721389185,-0.0169555480653488,-0.0031082183221616774,-0.010000864867855702,-0.0054263628217851205,0.011756020400664051,-0.12076753387205023,-0.0009992888176917234,0.004233764929377916,-0.00404302309027674,-0.13688686465834735,-0.003800114351851813,0.009491013755169066,0.009626314381834412,-0.18666214762015418,-0.00038113035484686465,-0.0009032334526744611,-0.004341042816639126,-0.0006512933452833912,0.02706609760257562,-0.0013834411020137679,-0.009934935183541414,-0.00438472451745477
Garfield,Montana,0.0,0.2976719680562107,0.2976719680562107,0.0,61750.0,35206.0,6.5,27.1,55.6,8.6,68.2,83.1,16.6,10.8,33.5,23.0,32.0,3.1,68.12551610239471,8.340214698596201,36.911643270024776,0.0,1.6515276630883566,1.8317048214901808,38.99870498373874,1.3287343265171796,0.0,0.0,0.0,2973,96.7,-0.4679111930663469,0.008193795986158402,0.010420113971097255,0.006937645319487133,-0.006211837034998209,-0.0003603731532497508,0.009358033915311925,0.005504301258047948,-0.006996267283487536,0.00023077549543384416,0.0007568574719864692,-0.004732595159957789,-0.003554875296879601,-0.1913722534895997,-0.0001248744163485326,-0.0399085636843713,-0.006456941359673744,-0.05317322278242157,0.0084351853906914,0.005374450810506407,-0.0021817036863134897,-0.0038666357630883007,-0.12753407411208545,-0.04313916375558145,-0.024321039717449252,-0.0441819244912153
